36.029987089327406	-80.30448032345524
36.02988352212141	-80.30446459748116
36.02988352212141	-80.30446459748116
36.02970321745917	-80.30446618255833
36.029703861165615	-80.30457716977216
36.02965878499815	-80.30457756597603
36.02965910681232	-80.30463305955266
36.029839411482264	-80.30463147485834
36.02983908966597	-80.30457598115527
36.02988416583208	-80.30457558494787
36.02988448764889	-80.30463107868256
36.02992956381517	-80.3046306825059
36.02992666653465	-80.30413123864096
36.02988159037313	-80.30413163510212
36.029882234391934	-80.30424262255828
36.029837158229	-80.30424301895533
36.029837802144044	-80.30435400635179
36.029792725979725	-80.30435440268474
36.02979240403557	-80.30429890901769
36.02974732787141	-80.30429930538136
36.029747649815036	-80.3043547990168
36.02965749748468	-80.3043555916783
36.02970257365003	-80.304355195348
36.02970225170694	-80.30429970174416
36.02965717554211	-80.30430009810608
36.029656853573876	-80.30424460453474
36.02979208206575	-80.3042434153515
36.029791760070246	-80.3041879216862
36.02965653157997	-80.30418911096426
36.029656209560365	-80.30413361739468
36.029701285723604	-80.30413322093793
36.029700963677804	-80.30407772733761
36.0296558875151	-80.30407812382597
36.029655565444145	-80.30402263025815
36.02974571776816	-80.30402183721732
36.02974539567047	-80.30396634358715
36.029925700312276	-80.30396475736849
36.02992505603564	-80.30385376985792
36.02965459907723	-80.30385614955995
36.02965524334752	-80.3039671366912
36.02970031950917	-80.30396674013961
36.02969999738634	-80.30391124654194
36.029835225867636	-80.30391005678707
36.029834903717536	-80.30385456309546
36.02987997987676	-80.30385416647712
36.029880946251616	-80.30402064764948
36.02992602241208	-80.30402025112511
36.029926344486206	-80.3040757448826
36.02983619216387	-80.30407653786725
36.0298358700908	-80.30402104417297
36.02979079392966	-80.30402144069558
36.02979111600221	-80.30407693435825
36.02974603984016	-80.30407733084837
36.029746361886495	-80.3041328244803
36.02983651421126	-80.30413203156239
36.029837158229	-80.30424301895533
36.029882234391934	-80.30424262255828
36.02988320022756	-80.30440910374912
36.029567667068754	-80.30441187784618
36.029567988958895	-80.30446737135695
36.02952291279146	-80.3044677676214
36.029522590901834	-80.30441227414224
36.02943243856698	-80.30441306673171
36.029432760455535	-80.30446856014765
36.02947783662366	-80.30446816388496
36.02938768428706	-80.30446895640947
36.02938736239903	-80.30441346302514
36.029297210062104	-80.30441425560933
36.02929753194908	-80.30446974893044
36.029342608118235	-80.3044693526704
36.029432760455535	-80.30446856014765
36.02943308231842	-80.30452405356448
36.02956831082337	-80.30452286486859
36.02956863266216	-80.30457835838112
36.029613708830325	-80.30457796217901
36.029613065126	-80.30446697509163
36.029658141292764	-80.30446657882541
36.0296584631583	-80.30452207240027
36.02974861549183	-80.30452127992844
36.02974829362524	-80.30446578629034
36.02974893733274	-80.3045767735674
36.02979401349955	-80.30457637736178
36.02979369165811	-80.3045208836912
36.02988384398959	-80.30452009121407
36.02988352212141	-80.30446459748116
36.02988352212141	-80.304464597481160
36.029987089327406	-80.30448032345524
